FISHERY,ESTIMATE_TYPE,LICENCE_AREA,CALENDAR_YEAR,MGMT_AREA,BOAT_DAYS,SOCKEYE_KEPT,COHO_KEPT,PINK_KEPT,CHUM_KEPT,CHINOOK_KEPT,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2010,24,11,0,0,0,0,205,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2010,25,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2010,26,6,,,,,,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2010,27,11,0,0,0,2,163,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2010,29,319,"107,941",0,11,5,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2010,101,"2,652",254,"73,847","18,430",68,"51,607",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2010,102,176,0,"12,279",83,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2010,103,19,0,962,723,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2010,104,135,67,"14,406",955,18,31,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2010,105,26,0,639,7,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2010,106,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2010,123,794,0,369,5,31,"35,953",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2010,124,194,0,10,0,4,"7,495",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2010,125,40,0,0,1,0,"1,404",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2010,126,373,0,50,40,327,"13,589",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2010,127,586,0,29,1,36,"19,344",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2010,142,634,0,"4,526","2,577",0,"18,928",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2011,1,477,"1,553","37,917","8,314",8,"3,406",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2011,2,30,92,518,0,0,"1,437",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2011,6,186,77,"13,849","2,810",0,0,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2011,12,42,952,0,"8,357","1,147",0,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2011,13,501,"10,715",0,"40,612","105,544",0,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2011,14,1,,,,,,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2011,18,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2011,23,57,0,0,1,0,646,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2011,24,5,,,,,,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2011,25,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2011,26,2,,,,,,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2011,27,13,0,0,0,0,383,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2011,29,35,"1,384",0,"1,281",0,52,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2011,101,"2,325","4,739","182,376","43,907",2,"55,719",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2011,102,77,88,"6,003",180,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2011,103,18,10,"2,348",157,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2011,104,299,92,"49,604","2,506",0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2011,105,16,0,"1,147",20,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2011,106,17,0,"2,083",48,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2011,123,689,0,0,39,12,"44,110",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2011,124,323,0,0,5,4,"9,275",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2011,125,134,0,0,24,7,"4,958",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2011,126,596,0,0,97,184,"28,862",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2011,127,"1,868",0,0,11,27,"32,937",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2011,142,155,0,802,41,0,"10,483",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2012,1,848,599,"49,920","13,572",6,"7,984",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2012,2,132,0,718,818,0,"2,985",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2012,3,321,85,"13,900",185,0,0,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2012,12,1,,,,,,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2012,13,247,0,0,10,"27,481",0,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2012,14,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2012,23,103,0,0,0,0,934,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2012,24,1,,,,,,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2012,25,4,,,,,,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2012,26,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2012,27,14,0,0,0,0,323,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2012,101,"3,147","1,362","90,029","42,275",32,"54,020",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2012,102,82,0,"8,584",0,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2012,103,39,6,"3,752","1,493",0,167,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2012,104,258,96,"46,677","4,139",3,431,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2012,105,4,0,121,32,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2012,106,1,,,,,,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2012,123,422,4,"1,730",1,27,"21,625",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2012,124,56,0,0,0,0,445,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2012,125,37,0,0,4,4,940,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2012,126,575,0,13,14,65,"20,187",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2012,127,411,0,363,9,137,"14,702",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2012,142,629,6,"1,751","2,818",0,"14,935",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2013,1,589,0,"49,069","8,039",2,"5,786",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2013,2,77,0,2,171,0,"3,316",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2013,3,946,0,"77,146","5,830",1,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2013,6,218,0,"17,318","2,504",0,0,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2013,12,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2013,13,204,0,0,118,"42,375",0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2013,23,96,0,0,0,0,582,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2013,24,1,,,,,,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2013,25,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2013,26,1,,,,,,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2013,27,5,,,,,,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2013,101,"2,630",0,"168,950","84,693",295,"53,700",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2013,102,151,0,"24,036",168,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2013,103,26,0,"2,353",379,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2013,104,150,0,"26,307","2,834",6,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2013,105,177,0,"30,324","3,919",0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2013,106,29,0,"3,803",519,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2013,123,378,0,802,7,22,"22,893",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2013,124,165,0,27,0,0,"2,334",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2013,125,37,0,273,12,4,456,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2013,126,355,0,"1,599",9,54,"4,614",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2013,127,244,0,"3,425",2,50,"2,789",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2013,142,142,0,0,"1,714",0,"6,741",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2014,1,"1,089","14,756","30,966","7,472",6,"29,669",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2014,2,84,0,595,33,0,"2,988",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2014,3,325,0,"24,759",504,3,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2014,11,10,"2,479",0,11,1,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2014,12,138,"32,238",0,141,26,0,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2014,12,353,"109,781",2,"1,765",40,1,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2014,13,338,"88,406",4,"1,280","1,493",1,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2014,16,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2014,18,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2014,23,68,0,0,6,0,618,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2014,24,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2014,25,1,,,,,,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2014,26,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2014,27,12,0,0,0,0,105,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2014,29,351,"112,942",0,0,6,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2014,101,"2,990","26,541","98,469","24,177",114,"116,257",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2014,102,48,0,"5,675",0,0,88,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2014,103,10,3,681,35,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2014,104,63,54,"11,904","1,196",0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2014,105,6,,,,,,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2014,106,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2014,111,3,,,,,,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2014,123,475,12,"32,613",0,2,"15,845",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2014,124,36,0,147,0,0,397,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2014,125,120,0,72,2,48,"3,124",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2014,126,"1,679",0,546,86,"1,052","66,857",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2014,127,833,0,"1,571",8,68,"20,678",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2014,142,526,0,"3,613",852,0,"23,221",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2015,1,451,469,"18,970","3,739",0,"15,830",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2015,2,14,,,,,,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2015,12,7,,,,,,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2015,13,243,0,0,24,"47,258",0,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2015,14,2,,,,,,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2015,23,151,0,1,0,0,"1,763",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2015,24,14,,,,,,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2015,25,4,,,,,,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2015,26,1,,,,,,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2015,27,20,0,0,0,0,256,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2015,29,1,,,,,,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2015,101,"2,318","2,017","141,632","37,067",0,"81,434",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2015,102,121,0,"7,866",0,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2015,103,74,7,"6,833",917,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2015,104,187,60,"24,653","1,673",8,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2015,105,406,156,"55,413","3,381",0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2015,106,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2015,123,279,0,"3,038",4,11,"8,626",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2015,124,285,0,11,0,2,"3,545",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2015,125,58,0,3,0,9,"3,230",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2015,126,440,0,25,1,59,"15,661",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2015,127,"1,029",0,"3,108",20,933,"20,828",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2015,142,99,2,308,83,56,"8,492",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2016,1,694,203,"36,417","7,332",2,"12,022",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2016,2,72,0,560,24,0,"2,358",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2016,3,319,0,"9,241",615,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2016,6,55,0,"2,784",902,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2016,7,21,0,"1,559",55,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2016,8,1,,,,,,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2016,12,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2016,13,247,0,0,0,"65,010",0,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2016,14,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2016,18,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2016,23,107,0,0,0,0,918,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2016,24,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2016,25,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2016,26,2,,,,,,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2016,27,12,0,0,0,1,153,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2016,29,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2016,101,"3,380",351,"117,850","25,011",17,"121,414",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2016,102,21,0,"1,193",2,0,3,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2016,103,31,1,"1,696",138,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2016,104,202,35,"38,741","3,207",0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2016,105,91,1,"5,042",224,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2016,106,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2016,107,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2016,108,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2016,109,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2016,123,161,0,130,0,12,"3,082",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2016,124,61,0,0,0,2,475,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2016,125,126,0,8,0,5,"1,911",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2016,126,992,0,115,5,102,"20,954",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2016,127,"1,034",0,0,0,339,"21,411",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2016,142,333,0,"3,870","1,316",0,"13,652",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2017,1,877,0,"46,093","7,307",17,"14,445",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2017,2,24,0,133,0,1,526,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2017,3,356,0,"11,710","1,622",0,119,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2017,6,58,0,"4,568",269,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2017,7,11,,,,,,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2017,8,7,,,,,,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2017,12,3,,,,,,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2017,13,241,0,0,14,"17,580",0,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2017,14,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2017,17,1,,,,,,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2017,18,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2017,23,70,0,0,0,0,755,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2017,24,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2017,25,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2017,26,1,,,,,,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2017,27,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2017,29,0,,,,,,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2017,101,"3,634",0,"225,873","25,459",321,"79,619",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2017,102,21,0,839,247,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2017,103,55,0,"4,853",442,0,26,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2017,104,184,0,"43,282","3,336",0,6,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2017,105,10,0,136,37,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2017,106,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2017,107,7,,,,,,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2017,108,2,,,,,,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2017,109,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2017,123,95,0,228,3,1,"2,771",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2017,124,47,0,12,0,1,600,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2017,125,48,0,0,0,1,968,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2017,126,"1,100",0,91,12,96,"26,339",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2017,127,644,0,0,10,57,"15,375",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2017,142,123,0,256,44,1,"3,001",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2018,1,464,0,"10,720","1,229",394,"5,235",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2018,2,65,0,828,0,60,"1,832",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2018,3,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2018,6,20,,,,,,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2018,7,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2018,8,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2018,11,3,,,,,,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2018,12,64,"8,921",0,92,2,0,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2018,12,223,"52,088",0,312,113,5,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2018,13,132,"9,783",0,459,"1,912",0,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2018,18,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2018,23,53,0,0,0,0,441,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2018,24,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2018,25,1,,,,,,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2018,26,5,,,,,,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2018,27,39,0,0,0,0,466,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2018,29,399,"120,141",1,7,5,1,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2018,101,"3,202",3,"126,215","25,965","2,540","57,973",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2018,102,18,0,"1,191",26,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2018,103,32,0,"6,818",397,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2018,104,142,0,"27,516","2,518",0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2018,105,2,,,,,,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2018,106,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2018,107,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2018,108,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2018,109,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2018,111,3,,,,,,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2018,123,53,778,0,0,0,"1,050",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2018,124,153,"18,993",2,2,4,358,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2018,125,27,0,0,0,0,255,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2018,126,693,126,0,4,12,"10,781",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2018,127,531,30,0,0,19,"5,760",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2018,142,228,0,"3,239",753,181,"5,236",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2019,1,538,0,"25,506","6,342",52,"5,876",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2019,2,81,0,282,27,41,"1,885",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2019,3,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2019,6,42,0,"1,544",584,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2019,7,18,0,617,752,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2019,8,3,,,,,,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2019,101,"2,476",12,"136,362","49,840",619,"24,289",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2019,102,3,,,,,,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2019,103,58,1,"4,422","1,576",3,5,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2019,104,77,0,"8,591","1,913",0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2019,105,11,0,590,97,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2019,106,6,,,,,,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2019,107,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2019,108,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2019,109,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2019,123,199,0,0,31,0,"6,031",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2019,124,15,0,0,0,0,624,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2019,125,16,0,0,0,0,506,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2019,126,220,0,0,16,1,"9,503",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2019,127,172,0,0,70,0,"6,531",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2019,142,373,1,"1,366",200,187,"10,746",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2020,1,362,0,"8,265","11,690",0,"2,449",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2020,2,125,0,"1,167",30,0,"2,547",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2020,3,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2020,12,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2020,13,142,0,0,3,"12,771",0,
SALMON TROLL,IN-SEASON,AREA H – SALMON TROLL,2020,18,1,,,,,,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2020,101,"1,760",0,"68,770","121,348",3,"12,771",
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2020,102,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2020,103,9,0,842,71,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2020,104,53,0,"4,843","3,434",0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2020,105,37,0,"2,481",189,0,0,
SALMON TROLL,IN-SEASON,AREA F – SALMON TROLL,2020,106,0,0,0,0,0,0,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2020,123,253,0,0,0,0,"4,489",
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2020,124,46,0,6,0,0,573,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2020,125,7,0,0,0,0,55,
SALMON TROLL,IN-SEASON,AREA G – SALMON TROLL,2020,126,320,0,0,0,1,"4,067",
