region,prog_type,project,proj_contact,species,run,stock,stock_CU,stock_CU_name,stat_area,obj,strat_lvl,egg_target,prod_activity,stage,relsite,rel_stat_area,target_no,mark,clip,mark_target,comment
BC North Coast,OPS,Snootli Cr,WEM - Snootli Creek Hatchery,Chinook,Summer,Atnarko R Up,CK-39,BELLA COOLA-BENTINCK,8, Assessment/Harvest ,Primary, -   ,Release,Smolt 0+,Atnarko R Up,8,"950,000",Coded Wire Tag,AD,"200,000","If egg targets for either the upper or lower Atnarko can not be reached, extra eggs may be taken from the other reach."
BC North Coast,OPS,Snootli Cr,WEM - Snootli Creek Hatchery,Chinook,Summer,Atnarko R Up,CK-39,BELLA COOLA-BENTINCK,8, Assessment/Harvest ,Primary,"1,050,000",Release,Smolt 0+,Atnarko R Up,8, -   ,Parentage-based Tagging,N/A,"950,000",
BC North Coast,OPS,Snootli Cr,WEM - Snootli Creek Hatchery,Chinook,Summer,Chuckwalla R,CK-37,RIVERS INLET,9, Rebuilding ,Alternate,"75,000",Release,Smolt 0+,Chuckwalla R,9,"65,000",Coded Wire Tag,AD,"50,000",2017: River's Inlet (Percy Walkus) taking on production of this stock; previously enhanced at Snootli Hatchery.  Snootli will serve as an alternative duing the transition year (2017).
BC North Coast,OPS,Snootli Cr,WEM - Snootli Creek Hatchery,Chinook,Summer,Chuckwalla R,CK-37,RIVERS INLET,9, Rebuilding ,Alternate, -   ,Release,Smolt 0+,Chuckwalla R,9, -   ,Parentage-based Tagging,N/A,"65,000",
BC North Coast,OPS,Snootli Cr,WEM - Snootli Creek Hatchery,Chinook,Summer,Kilbella R,CK-37,RIVERS INLET,9, Rebuilding ,Alternate, -   ,Release,Seapen 0+,Kilbella Bay,9,"65,000",Coded Wire Tag,AD,"50,000",2017: River's Inlet (Percy Walkus) taking on production of this stock; previously enhanced at Snootli Hatchery.  Snootli will serve as an alternative duing the transition year (2017).
BC North Coast,OPS,Snootli Cr,WEM - Snootli Creek Hatchery,Chinook,Summer,Kilbella R,CK-37,RIVERS INLET,9, Rebuilding ,Alternate,"75,000",Release,Seapen 0+,Kilbella Bay,9, -   ,Parentage-based Tagging,N/A,"65,000",
BC North Coast,OPS,Snootli Cr,WEM - Snootli Creek Hatchery,Chinook,Summer,Noosgulch R,CK-39,BELLA COOLA-BENTINCK,8, Rebuilding ,Primary, -   ,Release,Smolt 0+,Noosgulch R,8, -   ,,,,2017 - Removed from Production Plan. Stock has not been enhanced since 2006.
BC North Coast,OPS,Snootli Cr,WEM - Snootli Creek Hatchery,Chinook,Summer,Nusatsum R,CK-39,BELLA COOLA-BENTINCK,8, Rebuilding ,Primary,"65,000",Release,Smolt 0+,Nusatsum R,8,"50,000",,,,
BC North Coast,OPS,Snootli Cr,WEM - Snootli Creek Hatchery,Chinook,Summer,Salloomt R,CK-39,BELLA COOLA-BENTINCK,8, Rebuilding ,Primary,"65,000",Release,Smolt 0+,Salloomt R,8,"50,000",,,,
BC North Coast,OPS,Snootli Cr,WEM - Snootli Creek Hatchery,Chum,Summer,Fish Cr+Airport Ch,CM-17,BELLA COOLA RIVER-LATE,8, Harvest ,Primary,"1,800,000",Release,Fed Fry,Fish Cr+Airport Ch,8,"1,656,000",,,,"If egg targets can not be met on any of the 4 tributaries, excess eggs may be taken to make up the shortfall. Overall egg target between the 4 chum stocks will not excess 7.2M. Excess eggs will be taken in lots up to 900K."
BC North Coast,OPS,Snootli Cr,WEM - Snootli Creek Hatchery,Chum,Summer,Salloomt R,CM-16,BELLA COOLA-DEAN RIVERS,8, Harvest ,Primary,"1,800,000",Release,Fed Fry,Salloomt R,8,"1,656,000",,,,"If egg targets can not be met on any of the 4 tributaries, excess eggs may be taken to make up the shortfall. Overall egg target between the 4 chum stocks will not excess 7.2M. Excess eggs will be taken in lots up to 900K."
BC North Coast,OPS,Snootli Cr,WEM - Snootli Creek Hatchery,Chum,Summer,Snootli Cr,CM-17,BELLA COOLA RIVER-LATE,8, Harvest ,Primary,"1,800,000",Release,Fed Fry,Snootli Cr,8,"1,656,000",Fin Clip,AD,"100,000","If egg targets can not be met on any of the 4 tributaries, excess eggs may be taken to make up the shortfall. Overall egg target between the 4 chum stocks will not excess 7.2M. Excess eggs will be taken in lots up to 900K."
BC North Coast,OPS,Snootli Cr,WEM - Snootli Creek Hatchery,Chum,Summer,Thorsen Cr/CCST,CM-16,BELLA COOLA-DEAN RIVERS,8, Harvest ,Primary,"1,800,000",Release,Fed Fry,Thorsen Cr/CCST,8,"1,656,000",,,,"If egg targets can not be met on any of the 4 tributaries, excess eggs may be taken to make up the shortfall. Overall egg target between the 4 chum stocks will not excess 7.2M. Excess eggs will be taken in lots up to 900K."
BC North Coast,OPS,Snootli Cr,WEM - Snootli Creek Hatchery,Coho,Fall,Salloomt R,CO-22,BELLA COOLA-DEAN RIVERS,8,,Primary,"4,000",Transfer Out,Egg,Central Coast Sch,,"4,000",,,,
BC North Coast,OPS,Snootli Cr,WEM - Snootli Creek Hatchery,Coho,Fall,Salloomt R,CO-22,BELLA COOLA-DEAN RIVERS,8, Harvest ,Primary, -   ,Release,Smolt 1+,Salloomt R,8, -   ,Coded Wire Tag,AD, -   ,2017 - no coho production
BC North Coast,OPS,Snootli Cr,WEM - Snootli Creek Hatchery,Coho,Fall,Snootli Cr,CO-22,BELLA COOLA-DEAN RIVERS,8,,Alternate,"4,000",Transfer Out,Egg,Central Coast Sch,,"4,000",,,,
BC North Coast,OPS,Snootli Cr,WEM - Snootli Creek Hatchery,Coho,Fall,Snootli Cr,CO-22,BELLA COOLA-DEAN RIVERS,8, Harvest ,Alternate, -   ,Release,Smolt 1+,Snootli Cr,8, -   ,,,,2017 - no coho production
BC North Coast,OPS,Snootli Cr,WEM - Snootli Creek Hatchery,Coho,Fall,Thorsen Cr/CCST,CO-22,BELLA COOLA-DEAN RIVERS,8,,Primary,"4,000",Transfer Out,Egg,Central Coast Sch,,"4,000",,,,
BC North Coast,OPS,Snootli Cr,WEM - Snootli Creek Hatchery,Coho,Fall,Thorsen Cr/CCST,CO-22,BELLA COOLA-DEAN RIVERS,8, Harvest ,Primary, -   ,Release,Smolt 1+,Thorsen Cr/CCST,8, -   ,,,,2017 - no coho production
BC North Coast,OPS,Snootli Cr,WEM - Snootli Creek Hatchery,Sockeye,Summer,Atnarko R,SER-16,NORTHERN COASTAL FJORDS,8, Rebuilding ,Primary,"100,000",Release,Fed Fry,Atnarko R,8,"86,000",Fin Clip,AD,"86,000",
BC North Coast,OPS,Snootli Cr,WEM - Snootli Creek Hatchery,Sockeye,Summer,Lonesome Lk,SER-16,NORTHERN COASTAL FJORDS,8, Rebuilding ,Primary,"100,000",Release,Fed Fry,Lonesome Lk,8,"86,000",Fin Clip,AD,"86,000",
BC North Coast,DPI,Terrace,CA - Northern Interior & N Coast,Chinook,Summer,Kitsum Abv Canyon,CK-50,KALUM-LATE TIMING,4, Assessment ,Primary,"150,000",Release,Fed Fry,Kitsum Abv Canyon,4,"100,000",Coded Wire Tag,AD,"100,000",
BC North Coast,DPI,Terrace,CA - Northern Interior & N Coast,Chinook,Summer,Kitsum Abv Canyon,CK-50,KALUM-LATE TIMING,4, Assessment ,Primary, -   ,Release,Fed Fry,Kitsum Abv Canyon,4, -   ,Parentage-based Tagging,N/A,"100,000",
BC North Coast,DPI,Terrace,CA - Northern Interior & N Coast,Chinook,Summer,Kitsum Abv Canyon,CK-50,KALUM-LATE TIMING,4, Assessment ,Primary, -   ,Release,Smolt 1+,Kitsum Abv Canyon,4,"30,000",Coded Wire Tag,AD,"30,000",
BC North Coast,DPI,Terrace,CA - Northern Interior & N Coast,Chinook,Summer,Kitsum Abv Canyon,CK-50,KALUM-LATE TIMING,4, Assessment ,Primary, -   ,Release,Smolt 1+,Kitsum Abv Canyon,4, -   ,Parentage-based Tagging,N/A,"30,000",
BC North Coast,DPI,Terrace,CA - Northern Interior & N Coast,Chinook,Summer,Kitsum Bel Canyon,CK-50,KALUM-LATE TIMING,4,,Primary,"150,300",Transfer Out,Egg,Coast Mtn (Terrace) Sch,,300,,,,
BC North Coast,DPI,Terrace,CA - Northern Interior & N Coast,Chinook,Summer,Kitsum Bel Canyon,CK-50,KALUM-LATE TIMING,4, Assessment ,Primary, -   ,Release,Fed Fry,Kitsum Bel Canyon,4,"100,000",Coded Wire Tag,AD,"100,000",
BC North Coast,DPI,Terrace,CA - Northern Interior & N Coast,Chinook,Summer,Kitsum Bel Canyon,CK-50,KALUM-LATE TIMING,4, Assessment ,Primary, -   ,Release,Fed Fry,Kitsum Bel Canyon,4, -   ,Parentage-based Tagging,N/A,"100,000",
BC North Coast,DPI,Terrace,CA - Northern Interior & N Coast,Chinook,Summer,Kitsum Bel Canyon,CK-50,KALUM-LATE TIMING,4, Assessment ,Primary, -   ,Release,Smolt 1+,Kitsum Bel Canyon,4,"30,000",Coded Wire Tag,AD,"30,000",
BC North Coast,DPI,Terrace,CA - Northern Interior & N Coast,Chinook,Summer,Kitsum Bel Canyon,CK-50,KALUM-LATE TIMING,4, Assessment ,Primary, -   ,Release,Smolt 1+,Kitsum Bel Canyon,4, -   ,Parentage-based Tagging,N/A,"30,000",
BC North Coast,DPI,Terrace,CA - Northern Interior & N Coast,Coho,Fall,Deep Cr/SKNA,CO-32,LOWER SKEENA,4,,Alternate,"1,500",Transfer Out,Egg,Coast Mtn (Terrace) Sch,,"1,500",,,,
BC North Coast,CDP,Toboggan Cr,CA - Smithers & Northwestern BC,Chinook,Spring,Bulkley R Up,CK-55,UPPER BULKLEY RIVER,4, Rebuilding ,Primary,"20,000",Release,Fed Fall,Bulkley R Up,4,"15,000",,,,2017: Changed from yearling release strategy to fall release because of BKD concerns. Reduction from 60k eggs to 20k eggs.
BC North Coast,CDP,Toboggan Cr,CA - Smithers & Northwestern BC,Coho,Summer,Toboggan Cr,CO-33,MIDDLE SKEENA,4,,Primary,"50,000",Transfer Out,Egg,Bulkley Val Sch,,"1,300",,,,
BC North Coast,CDP,Toboggan Cr,CA - Smithers & Northwestern BC,Coho,Summer,Toboggan Cr,CO-33,MIDDLE SKEENA,4, Stewardship ,Primary, -   ,Release,Unfed,Kathlyn Lk,4,"15,000",,,,
BC North Coast,CDP,Toboggan Cr,CA - Smithers & Northwestern BC,Coho,Summer,Toboggan Cr,CO-33,MIDDLE SKEENA,4, Assessment ,Primary, -   ,Release,Smolt 1+,Toboggan Cr,4,"35,000",Coded Wire Tag,AD,"35,000",
BC North Coast,CDP,Toboggan Cr,CA - Smithers & Northwestern BC,Coho,Summer,Toboggan Cr,CO-33,MIDDLE SKEENA,4, Assessment ,Primary, -   ,Release,Smolt 1+,Toboggan Cr,4, -   ,Parentage-based Tagging,N/A,"35,000",
BC North Coast,AFS,Victor Cr,"CA - Central Coast, Cape Caution to Caamano Sound, east to Tatla Lake",Sockeye,Fall,Lagoon Cr/CCST,SEL-19-50,RODERICK,7, Stewardship ,Alternate, -   ,Release,Unfed,Lagoon Cr/CCST,7,"20,000",,,,
BC North Coast,AFS,Victor Cr,"CA - Central Coast, Cape Caution to Caamano Sound, east to Tatla Lake",Sockeye,Fall,Lagoon Cr/CCST,SEL-19-50,RODERICK,7, Harvest ,Primary,"50,000",Release,Fed Fry,Roderick Lk,7,"45,000",,,,"All to Roderick Lake, unless there is a BKD group.  If so, the BKD group will be released to Lagoon Creek."
BC North Coast,AFS,Victor Cr,"CA - Central Coast, Cape Caution to Caamano Sound, east to Tatla Lake",Sockeye,Fall,Mary Cv Cr,,,7, Harvest ,Alternate,"50,000",Release,Fed Fry,Roderick Lk,7,"45,000",,,,2017: New stock added
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Chinook,Fall,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,14,,Alternate,"800,000",Transfer Out,Egg,Powell R,,"800,000",,,,
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Chinook,Fall,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,14, Assessment/Harvest ,Primary,"4,000,000",Release,Smolt 0+,Big Qualicum R,14,"3,500,000",Coded Wire Tag,AD,"160,000",
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Chinook,Fall,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,14, Assessment/Harvest ,Primary, -   ,Release,Smolt 0+,Big Qualicum R,14, -   ,Parentage-based Tagging,N/A,"3,500,000",
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Chum,Fall,Big Qualicum R,CM-4,GEORGIA STRAIT,14, Harvest ,Primary,"123,200,000",Release,Chan Fry,Big Qualicum R,14,"49,795,200",Fin Clip,AD, -   ,
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary,"450,000",Transfer Out,Egg,Comox Valley Sch,,100,,,,
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary, -   ,Transfer Out,Egg,Lasqueti Is,,"5,000",,,,
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary, -   ,Transfer Out,Egg,Qualicum Sch,,"1,000",,,,
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Assessment/Harvest ,Primary, -   ,Release,Smolt 1+,Big Qualicum R,14,"400,000",Coded Wire Tag,AD,"40,000",
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Assessment/Harvest ,Primary, -   ,Release,Smolt 1+,Big Qualicum R,14, -   ,Fin Clip,AD,"320,000",
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Assessment/Harvest ,Primary, -   ,Release,Smolt 1+,Big Qualicum R,14, -   ,Parentage-based Tagging,N/A,"400,000",
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Harvest ,Alternate,"100,000",Release,Fed Fry,Horne Lk,14,"100,000",,,,Alternate target if surplus eggs taken.
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Chinook,Fall,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,29E,,Primary, -   ,Transfer In,Egg,Chilliwack R,,"70,000",,,,
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Chinook,Fall,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,29E, Harvest ,Primary, -   ,Release,Smolt 0+,Chapman Cr,16,"65,000",Thermal,N/A,"70,000",
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Chum,Fall,Chapman Cr,CM-4,GEORGIA STRAIT,16, Rebuilding ,Primary,"100,000",Release,Fed Fry,Chapman Cr,16,"90,000",,,,
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Coho,Fall,Chapman Cr,CO-10,HOWE SOUND-BURRARD INLET,16,,Primary,"90,000",Transfer Out,Egg,Sunshine Coast Sch,,300,,,,
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Coho,Fall,Chapman Cr,CO-10,HOWE SOUND-BURRARD INLET,16, Harvest ,Primary, -   ,Release,Smolt 1+,Chapman Cr,16,"50,000",Fin Clip,AD,"50,000",
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Coho,Fall,Chapman Cr,CO-10,HOWE SOUND-BURRARD INLET,16, Harvest ,Primary, -   ,Release,Smolt 1+,Chapman Cr,16, -   ,Parentage-based Tagging,N/A,"50,000",
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Coho,Fall,Chapman Cr,CO-10,HOWE SOUND-BURRARD INLET,16, Harvest ,Primary, -   ,Release,Smolt 1+,Halfmoon Cr,16,"20,000",Fin Clip,AD,"20,000",Dependent on assessment demonstrating that enhancement is meeting a harvest objective (using DNA/PBT sampling). Also dependent on no concerns arising from public about spawners in Halfmoon Bay Creek.
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Coho,Fall,Chapman Cr,CO-10,HOWE SOUND-BURRARD INLET,16, Harvest ,Primary, -   ,Release,Smolt 1+,Halfmoon Cr,16, -   ,Parentage-based Tagging,N/A,"20,000",
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Pink,Fall,Cheakamus R,PKO-2,EAST HOWE SOUND-BURRARD INLET,28,,Primary, -   ,Transfer In,Egg,Tenderfoot Cr,,"100,000",,,,
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Pink,Fall,Cheakamus R,PKO-2,EAST HOWE SOUND-BURRARD INLET,28, Harvest ,Primary, -   ,Release,Fed Fry,Chapman Cr,16,"100,000",,,,2017: Pinks are enhanced in odd years only.
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Pink,Fall,Quinsam R,PKO-3,GEORGIA STRAIT,13,,Primary, -   ,Transfer In,Egg,Quinsam R,, -   ,,,,
BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Pink,Fall,Quinsam R,PKO-3,GEORGIA STRAIT,13, Rebuilding ,Primary, -   ,Release,Fed Fry,Chapman Cr,16, -   ,,,,2017: Transfer from Quinsam not approved. Pink transfers should come from Cheakamus River.
BC South Coast,CDP,Clayoquot,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chinook,Fall,Kennedy R Low,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,24, Rebuilding ,Primary,"525,000",Release,Smolt 0+,Kennedy R Low,24,"380,000",,,,
BC South Coast,CDP,Clayoquot,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chinook,Fall,Kennedy R Low,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,24, Rebuilding ,Primary, -   ,Release,Smolt 0+,Kennedy R Up,24,"100,000",,,,
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Burman R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25, Harvest ,Primary,"400,000",Release,Seapen 0+,Burman Est,25,"350,000",Thermal,N/A,"350,000",2017: Under discussion.
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Conuma R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25,,Primary,"3,200,000",Transfer Out,Egg,Unknown,,500,,,,Transfer out to research facility or university.
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Conuma R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25, Harvest ,Primary, -   ,Release,Seapen 0+,Conuma Est,25,"2,200,000",Thermal,N/A,"2,200,000",2017: New seapen site as of 2016 to help address straying concerns. 1M of release target is in partnership with Nootka Sd Wtsh Soc.
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Conuma R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25, Harvest ,Primary, -   ,Release,Smolt 0+,Conuma R,25,"500,000",Thermal,N/A,"500,000",Different thermal mark than seapen release.
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Gold R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25, Harvest ,Primary, -   ,Release,Seapen 0+,Gold Est,25,"150,000",Thermal,N/A,"150,000",
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Gold R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25, Rebuilding ,Primary,"575,000",Release,Smolt 0+,Muchalat Lk,25,"350,000",Thermal,N/A,"350,000",
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Leiner R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25,,Primary, -   ,Transfer In,Egg,Tahsis R,,"320,000",,,,
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Leiner R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25,,Primary, -   ,Transfer Out,Egg,Tahsis R,,"320,000",,,,
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Tahsis R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25,,Alternate, -   ,Transfer In,Egg,Tahsis R,,"160,000",,,,
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Tahsis R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25,,Alternate, -   ,Transfer Out,Egg,Tahsis R,,"160,000",,,,
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chum,Fall,Canton Cr,CM-10,SOUTHWEST VANCOUVER ISLAND,25, Rebuilding ,Alternate,"550,000",Release,Fed Fry,Canton Cr,25,"500,000",Thermal,N/A, -   ,No Canton stock will be collected unless Conuma stock is low and Canton stock are available.
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chum,Fall,Conuma R,CM-10,SOUTHWEST VANCOUVER ISLAND,25,,Primary,"3,600,000",Transfer Out,Egg,Vanc Is West (Gold R) Sch,,100,,,,
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chum,Fall,Conuma R,CM-10,SOUTHWEST VANCOUVER ISLAND,25, Harvest ,Primary, -   ,Release,Fed Fry,Canton Cr,25,"500,000",Thermal,N/A,"500,000",
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chum,Fall,Conuma R,CM-10,SOUTHWEST VANCOUVER ISLAND,25, Harvest ,Primary, -   ,Release,Seapen,Conuma Est,25,"1,500,000",Thermal,N/A,"1,500,000",
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chum,Fall,Conuma R,CM-10,SOUTHWEST VANCOUVER ISLAND,25, Harvest ,Primary, -   ,Release,Fed Fry,Conuma R,25,"500,000",Thermal,N/A,"500,000",
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chum,Fall,Conuma R,CM-10,SOUTHWEST VANCOUVER ISLAND,25, Harvest ,Primary, -   ,Release,Fed Fry,Sucwoa R,25,"500,000",Thermal,N/A,"500,000",
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chum,Fall,Sucwoa R,CM-10,SOUTHWEST VANCOUVER ISLAND,25, Rebuilding ,Alternate,"550,000",Release,Fed Fry,Sucwoa R,25,"500,000",Thermal,N/A, -   ,No Sucwoa stock will be collected unless Conuma stock is low and Sucwoa stock are available.
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chum,Fall,Tlupana R,CM-10,SOUTHWEST VANCOUVER ISLAND,25, Rebuilding ,Primary,"1,200,000",Release,Fed Fry,Tlupana R,25,"1,000,000",Thermal,N/A,"1,000,000",
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Coho,Fall,Conuma R,CO-17,WEST VANCOUVER ISLAND,25,,Primary,"220,000",Transfer Out,Egg,Vanc Is West (Gold R) Sch,,900,,,,
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Coho,Fall,Conuma R,CO-17,WEST VANCOUVER ISLAND,25, Harvest ,Primary, -   ,Release,Seapen 1+,Conuma Est,25,"150,000",Fin Clip,AD,"150,000",
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Coho,Fall,Conuma R,CO-17,WEST VANCOUVER ISLAND,25, Harvest ,Primary, -   ,Release,Seapen 1+,Conuma Est,25, -   ,Parentage-based Tagging,N/A,"150,000",
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Coho,Fall,Conuma R,CO-17,WEST VANCOUVER ISLAND,25, Rebuilding ,Primary, -   ,Release,Fed Fry,Conuma R,25,"52,000",Parentage-based Tagging,N/A,"52,000",
BC South Coast,CDP,Cowichan R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,Cowichan R,CK-22,EAST VANCOUVER ISLAND-COWICHAN & KOKSILAH_FA_0.x,18, Assessment/Conservation ,Primary,"735,000",Release,Smolt 0+,Cowichan R,18,"700,000",Coded Wire Tag,AD,"600,000",2017: New release site to improve migration survival. 100k will be unmarked.
