Project,Species,Run,Recovery Year,RETURN_SITE_CODE,Return Site,CU Index,CU Name,Composite Type,Composite Descr,Sex/Maturity,Total Count,Total Examined,Expanded Enh,Enh Contr %
Big Qualicum R,Chinook,Fall,1987,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Jacks,109,109,83,76.147
Big Qualicum R,Chinook,Fall,1987,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Total Adults,2881,2881,1711.19,59.396
Big Qualicum R,Coho,Fall,1987,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Total Adults,2509,2509,1700.431,67.773
Big Qualicum R,Chinook,Fall,1987,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,First Nations Rack,S1,Jacks,333,333,253.53,76.135
Big Qualicum R,Coho,Fall,1987,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,First Nations Rack,S1,Jacks,9305,9218,8002.167,85.999
Big Qualicum R,Chinook,Fall,1987,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,First Nations Rack,S1,Total Adults,367,367,217.96,59.39
Big Qualicum R,Coho,Fall,1987,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,First Nations Rack,S1,Total Adults,2283,2191,1547.262,67.773
Big Qualicum R,Chinook,Fall,1987,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Tendered Sale,Z1,Total Adults,3063,3063,1819.3,59.396
Big Qualicum R,Chinook,Fall,1988,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Immatures,93,93,93,100
Big Qualicum R,Chinook,Fall,1988,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Jacks,23,10,22.999,99.996
Big Qualicum R,Coho,Fall,1988,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Jacks,355,121,217.894,61.379
Big Qualicum R,Chinook,Fall,1988,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Total Adults,166,128,101.62,61.217
Big Qualicum R,Coho,Fall,1988,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Total Adults,3808,1070,2531.227,66.471
Big Qualicum R,Chinook,Fall,1988,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Below Fence,N2,Total Adults,102,0,62.455,61.23
Big Qualicum R,Chinook,Fall,1988,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Immatures,10,10,10,100
Big Qualicum R,Chinook,Fall,1988,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Jacks,101,101,101.01,100.01
Big Qualicum R,Coho,Fall,1988,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Jacks,71,71,43.579,61.379
Big Qualicum R,Chinook,Fall,1988,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Total Adults,2883,2883,1765.16,61.227
Big Qualicum R,Coho,Fall,1988,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Total Adults,2644,2644,1757.501,66.471
Big Qualicum R,Chinook,Fall,1988,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,First Nations Rack,S1,Immatures,69,69,69,100
Big Qualicum R,Chinook,Fall,1988,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,First Nations Rack,S1,Jacks,1412,1412,1411.98,99.999
Big Qualicum R,Coho,Fall,1988,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,First Nations Rack,S1,Jacks,5146,5146,3158.5,61.378
Big Qualicum R,Chinook,Fall,1988,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,First Nations Rack,S1,Total Adults,534,534,326.95,61.227
Big Qualicum R,Coho,Fall,1988,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,First Nations Rack,S1,Total Adults,500,448,332.356,66.471
Big Qualicum R,Chinook,Fall,1989,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Immatures,1,1,1,100
Big Qualicum R,Coho,Fall,1989,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Jacks,214,10,133.393,62.333
Big Qualicum R,Chinook,Fall,1989,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Jacks,9,9,7.25,80.556
Big Qualicum R,Chinook,Fall,1989,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Total Adults,786,786,529.79,67.403
Big Qualicum R,Coho,Fall,1989,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Total Adults,2819,728,2819,100
Big Qualicum R,Chinook,Fall,1989,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Below Fence,N2,Total Adults,68,0,45.835,67.404
Big Qualicum R,Chinook,Fall,1989,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Immatures,7,7,7,100
Big Qualicum R,Chinook,Fall,1989,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Jacks,165,165,132.98,80.594
Big Qualicum R,Coho,Fall,1989,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Jacks,103,103,64.203,62.333
Big Qualicum R,Chinook,Fall,1989,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Total Adults,4858,4858,3274.39,67.402
Big Qualicum R,Coho,Fall,1989,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Total Adults,1950,1950,1949.999,100
Big Qualicum R,Chinook,Fall,1989,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,First Nations Rack,S1,Immatures,15,15,15,100
Big Qualicum R,Chinook,Fall,1989,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,First Nations Rack,S1,Jacks,481,481,387.66,80.595
Big Qualicum R,Coho,Fall,1989,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,First Nations Rack,S1,Jacks,11420,11420,7118.461,62.333
Big Qualicum R,Coho,Fall,1989,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,First Nations Rack,S1,Total Adults,407,403,407,100
Big Qualicum R,Chinook,Fall,1989,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,First Nations Rack,S1,Total Adults,1368,1368,922.06,67.402
Big Qualicum R,Chinook,Fall,1990,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Immatures,65,65,65,100
Big Qualicum R,Chinook,Fall,1990,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Jacks,187,181,186.999,99.999
Big Qualicum R,Coho,Fall,1990,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Jacks,1294,283,857.574,66.273
Big Qualicum R,Chinook,Fall,1990,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Total Adults,1308,1271,1150.843,87.985
Big Qualicum R,Coho,Fall,1990,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Total Adults,4405,2357,3834.119,87.04
Big Qualicum R,Chinook,Fall,1990,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Below Fence,N2,Total Adults,228,0,200.604,87.984
Big Qualicum R,Chinook,Fall,1990,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Immatures,17,17,17,100
Big Qualicum R,Chinook,Fall,1990,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Jacks,115,115,115.002,100.002
Big Qualicum R,Coho,Fall,1990,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Jacks,23,23,15.243,66.274
Big Qualicum R,Chinook,Fall,1990,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Total Adults,3844,3844,3382.132,87.985
Big Qualicum R,Coho,Fall,1990,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Total Adults,2368,2368,2061.111,87.04
Big Qualicum R,Chinook,Fall,1990,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,First Nations Rack,S1,Immatures,33,33,33,100
Big Qualicum R,Chinook,Fall,1990,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,First Nations Rack,S1,Jacks,836,836,836.001,100
Big Qualicum R,Coho,Fall,1990,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,First Nations Rack,S1,Jacks,7799,7799,5168.648,66.273
Big Qualicum R,Coho,Fall,1990,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,First Nations Rack,S1,Total Adults,6135,6135,5339.914,87.04
Big Qualicum R,Chinook,Fall,1990,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,First Nations Rack,S1,Total Adults,1120,1120,985.429,87.985
Big Qualicum R,Chinook,Fall,1991,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Jacks,102,97,89.29,87.539
Big Qualicum R,Coho,Fall,1991,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Jacks,961,290,693.35,72.149
Big Qualicum R,Chinook,Fall,1991,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Total Adults,747,695,746.995,99.999
Big Qualicum R,Coho,Fall,1991,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Total Adults,9665,2334,8405.287,86.966
Big Qualicum R,Chinook,Fall,1991,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Below Fence,N2,Total Adults,200,0,199.999,100
Big Qualicum R,Coho,Fall,1991,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Below Fence,N2,Total Adults,400,0,347.864,86.966
Big Qualicum R,Chinook,Fall,1991,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Jacks,154,154,134.84,87.558
Big Qualicum R,Coho,Fall,1991,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Jacks,320,320,230.876,72.149
Big Qualicum R,Coho,Fall,1991,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Total Adults,2413,2413,2098.496,86.966
Big Qualicum R,Chinook,Fall,1991,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Total Adults,2876,2876,2876.05,100.002
Big Qualicum R,Coho,Fall,1991,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,First Nations Rack,S1,Jacks,6471,6471,4668.749,72.149
Big Qualicum R,Chinook,Fall,1991,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,First Nations Rack,S1,Jacks,489,489,428.13,87.552
Big Qualicum R,Chinook,Fall,1991,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,First Nations Rack,S1,Total Adults,1012,1012,1012,100
Big Qualicum R,Coho,Fall,1991,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,First Nations Rack,S1,Total Adults,11524,11524,10021.991,86.966
Big Qualicum R,Chinook,Fall,1992,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Jacks,97,95,79.73,82.196
Big Qualicum R,Coho,Fall,1992,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Jacks,3051,778,1775.808,58.204
Big Qualicum R,Chinook,Fall,1992,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Total Adults,1101,672,936.25,85.036
Big Qualicum R,Coho,Fall,1992,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Total Adults,6696,2942,4916.593,73.426
Big Qualicum R,Chinook,Fall,1992,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Below Fence,N2,Total Adults,200,0,170.071,85.036
Big Qualicum R,Coho,Fall,1992,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Below Fence,N2,Total Adults,400,0,293.703,73.426
Big Qualicum R,Chinook,Fall,1992,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Jacks,67,67,55.04,82.149
Big Qualicum R,Coho,Fall,1992,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Jacks,73,73,42.488,58.203
Big Qualicum R,Chinook,Fall,1992,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Total Adults,2894,2894,2460.95,85.036
Big Qualicum R,Coho,Fall,1992,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Total Adults,3043,3043,2234.346,73.426
Big Qualicum R,Coho,Fall,1992,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,First Nations Rack,S1,Jacks,15683,15683,9128.149,58.204
Big Qualicum R,Chinook,Fall,1992,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,First Nations Rack,S1,Jacks,777,777,638.49,82.174
Big Qualicum R,Chinook,Fall,1992,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,First Nations Rack,S1,Total Adults,1390,1390,1181.97,85.034
Big Qualicum R,Coho,Fall,1992,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,First Nations Rack,S1,Total Adults,10306,10306,7567.265,73.426
Big Qualicum R,Chinook,Fall,1993,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Jacks,135,92,116.058,85.969
Big Qualicum R,Coho,Fall,1993,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Jacks,900,194,553.886,61.543
Big Qualicum R,Chinook,Fall,1993,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Total Adults,894,583,671.47,75.109
Big Qualicum R,Coho,Fall,1993,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Total Adults,4831,1527,2754.714,57.022
Big Qualicum R,Chinook,Fall,1993,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Below Fence,N2,Jacks,25,0,21.495,85.98
Big Qualicum R,Coho,Fall,1993,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Below Fence,N2,Jacks,100,0,61.544,61.544
Big Qualicum R,Coho,Fall,1993,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Below Fence,N2,Total Adults,400,0,228.087,57.022
Big Qualicum R,Chinook,Fall,1993,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Below Fence,N2,Total Adults,100,0,75.11,75.11
Big Qualicum R,Chinook,Fall,1993,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Jacks,31,31,26.64,85.935
Big Qualicum R,Chinook,Fall,1993,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Total Adults,2564,2564,1925.8,75.109
Big Qualicum R,Coho,Fall,1993,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Total Adults,3181,3181,1813.858,57.022
Big Qualicum R,Chinook,Fall,1993,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,First Nations Rack,S1,Jacks,971,971,834.76,85.969
Big Qualicum R,Coho,Fall,1993,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,First Nations Rack,S1,Jacks,8389,8389,5162.829,61.543
Big Qualicum R,Chinook,Fall,1993,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,First Nations Rack,S1,Total Adults,1342,1342,1007.96,75.109
Big Qualicum R,Coho,Fall,1993,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,First Nations Rack,S1,Total Adults,26803,26803,15283.503,57.022
Big Qualicum R,Chinook,Fall,1994,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Jacks,127,120,121.486,95.658
Big Qualicum R,Coho,Fall,1994,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Jacks,413,63,139.651,33.814
Big Qualicum R,Chinook,Fall,1994,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Total Adults,2984,2734,2178.75,73.014
Big Qualicum R,Coho,Fall,1994,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Total Adults,6056,1357,4783.692,78.991
Big Qualicum R,Chinook,Fall,1994,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Below Fence,N2,Jacks,25,0,23.914,95.656
Big Qualicum R,Chinook,Fall,1994,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Below Fence,N2,Total Adults,200,0,146.028,73.014
Big Qualicum R,Coho,Fall,1994,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Below Fence,N2,Total Adults,1000,0,789.909,78.991
Big Qualicum R,Coho,Fall,1994,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,B1,Jacks,7,7,2.367,33.814
Big Qualicum R,Chinook,Fall,1994,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Jacks,28,28,26.785,95.661
Big Qualicum R,Chinook,Fall,1994,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Total Adults,2871,2871,2096.245,73.014
Big Qualicum R,Coho,Fall,1994,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,B1,Total Adults,3192,3192,2521.392,78.991
Big Qualicum R,Chinook,Fall,1994,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,First Nations Rack,S1,Jacks,30,30,28.698,95.66
Big Qualicum R,Coho,Fall,1994,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,First Nations Rack,S1,Jacks,4029,4029,1362.363,33.814
Big Qualicum R,Chinook,Fall,1994,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,First Nations Rack,S1,Total Adults,233,233,170.12,73.013
Big Qualicum R,Coho,Fall,1994,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,First Nations Rack,S1,Total Adults,23457,23457,18528.911,78.991
Big Qualicum R,Chinook,Fall,1995,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Immatures,19,19,19,100
Big Qualicum R,Chinook,Fall,1995,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Jacks,70,43,45.783,65.404
Big Qualicum R,Coho,Fall,1995,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Jacks,573,0,321.28,56.07
Big Qualicum R,Chinook,Fall,1995,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Total Adults,983,882,687.03,69.891
Big Qualicum R,Coho,Fall,1995,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Total Adults,4434,769,2084.388,47.009
Big Qualicum R,Chinook,Fall,1995,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Below Fence,N2,Jacks,25,0,16.352,65.408
Big Qualicum R,Chinook,Fall,1995,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Below Fence,N2,Total Adults,150,0,105.466,70.311
Big Qualicum R,Coho,Fall,1995,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Below Fence,N2,Total Adults,2000,0,940.184,47.009
Big Qualicum R,Chinook,Fall,1995,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,B1,Jacks,50,50,32.73,65.46
Big Qualicum R,Coho,Fall,1995,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,B1,Jacks,1000,1000,560.7,56.07
Big Qualicum R,Chinook,Fall,1995,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Total Adults,2230,2230,1558.57,69.891
Big Qualicum R,Coho,Fall,1995,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,B1,Total Adults,2421,2421,1138.093,47.009
Big Qualicum R,Chinook,Fall,1995,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,First Nations Rack,S1,Immatures,13,13,13,100
Big Qualicum R,Chinook,Fall,1995,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,First Nations Rack,S1,Jacks,2148,2148,1404.82,65.401
Big Qualicum R,Coho,Fall,1995,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,First Nations Rack,S1,Jacks,12392,12392,6948.179,56.07
Big Qualicum R,Coho,Fall,1995,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,First Nations Rack,S1,Total Adults,25699,25699,12080.886,47.009
Big Qualicum R,Chinook,Fall,1996,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Jacks,124,121,55.8,45
Big Qualicum R,Coho,Fall,1996,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Jacks,613,84,407.455,66.469
Big Qualicum R,Coho,Fall,1996,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Total Adults,4340,1442,1909.793,44.004
Big Qualicum R,Chinook,Fall,1996,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Above Fence,N1,Total Adults,1344,1094,899.82,66.951
Big Qualicum R,Chinook,Fall,1996,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Below Fence,N2,Jacks,50,0,22.494,44.988
Big Qualicum R,Chinook,Fall,1996,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Below Fence,N2,Total Adults,200,0,133.9,66.95
Big Qualicum R,Coho,Fall,1996,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Below Fence,N2,Total Adults,1000,0,440.045,44.004
Big Qualicum R,Chinook,Fall,1996,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Jacks,54,54,24.28,44.963
Big Qualicum R,Coho,Fall,1996,100,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,B1,Jacks,193,193,128.286,66.469
Big Qualicum R,Chinook,Fall,1996,100,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,Broodstock,H1,Total Adults,2365,2365,1583.41,66.952
